"","Pathway","Type","Plantform","Leafspan","Tregion","Wregion","Wregion2","opt","Date","Time","Datacontrib","Species","Funtype","fitgroup","Location","RH","Tair","Tleaf","CO2S","PARin","Patm","BLCond","Trmmol","SWC","SWP","latitude","longitude","Totalheight","LAI","sampleheight","canopyposition","LWP","LWPpredawn","Instrument","Season","GrowthCa","GrowthTair","Growthcond","Treatment","OriginalFile","Comments","Reference","LightSource","Cond","Photo","VPD","Ci"
"3330","C3","angiosperm","tree","evergreen","tropical","humid",1.294,"opt","31/10/11","9:49:11","Jeff Kelly","Elaeocarpus grandis","rainforest","spp3_top_wet","Daintree rainforest canopy crane_QLD_AU",84.90776825,27.77542305,29.30377197,370.1913757,1122.610352,100.1846771,-9999,1.723044371,-9999,-9999,-16.1,145.45,"-9999","-9999",-9999,"top canopy",-9999,-9999,"Licor 6400","WET","ambient","-9999","field","none","DAINTREE STOMATAL SET","spot measurements","-9999","-9999",0.194736496,14.18535363,1.212841609,216.3071718
"3331","C3","angiosperm","tree","evergreen","tropical","humid",1.294,"opt","31/10/11","13:23:49","Jeff Kelly","Elaeocarpus grandis","rainforest","spp3_top_wet","Daintree rainforest canopy crane_QLD_AU",57.95855713,28.65582848,28.46439362,386.4747314,754.5609131,100.0679169,-9999,2.285900032,-9999,-9999,-16.1,145.45,"-9999","-9999",-9999,"top canopy",-9999,-9999,"Licor 6400","WET","ambient","-9999","field","none","DAINTREE STOMATAL SET","spot measurements","-9999","-9999",0.144339978,9.412922853,1.613856957,268.9273101
"3332","C3","angiosperm","tree","evergreen","tropical","humid",1.294,"opt","31/10/11","13:27:17","Jeff Kelly","Elaeocarpus grandis","rainforest","spp3_top_wet","Daintree rainforest canopy crane_QLD_AU",59.89211655,28.75168228,29.30761909,380.3378296,1019.174255,100.0674667,-9999,2.994603497,-9999,-9999,-16.1,145.45,"-9999","-9999",-9999,"top canopy",-9999,-9999,"Licor 6400","WET","ambient","-9999","field","none","DAINTREE STOMATAL SET","spot measurements","-9999","-9999",0.179276664,14.16050601,1.719590566,238.4125499
"3333","C3","angiosperm","tree","evergreen","tropical","humid",1.294,"opt","31/10/11","13:30:54","Jeff Kelly","Elaeocarpus grandis","rainforest","spp3_top_wet","Daintree rainforest canopy crane_QLD_AU",59.63645172,28.84467506,28.96836662,381.9396362,810.9677734,100.0679016,-9999,3.073565129,-9999,-9999,-16.1,145.45,"-9999","-9999",-9999,"top canopy",-9999,-9999,"Licor 6400","WET","ambient","-9999","field","none","DAINTREE STOMATAL SET","spot measurements","-9999","-9999",0.194272144,14.26645115,1.637447095,249.1061533
"3334","C3","angiosperm","tree","evergreen","tropical","humid",1.294,"opt","31/10/11","13:33:55","Jeff Kelly","Elaeocarpus grandis","rainforest","spp3_top_wet","Daintree rainforest canopy crane_QLD_AU",59.77049255,28.86360359,28.43725777,382.8643188,551.9308472,100.0654144,-9999,3.194592661,-9999,-9999,-16.1,145.45,"-9999","-9999",-9999,"top canopy",-9999,-9999,"Licor 6400","WET","ambient","-9999","field","none","DAINTREE STOMATAL SET","spot measurements","-9999","-9999",0.221377685,13.54716656,1.50772906,270.3729638
"3335","C3","angiosperm","tree","evergreen","tropical","humid",1.294,"opt","31/10/11","13:38:58","Jeff Kelly","Elaeocarpus grandis","rainforest","spp3_top_wet","Daintree rainforest canopy crane_QLD_AU",59.91500092,28.82966042,28.71450424,381.2754211,767.7651367,100.0766144,-9999,3.219080883,-9999,-9999,-16.1,145.45,"-9999","-9999",-9999,"top canopy",-9999,-9999,"Licor 6400","WET","ambient","-9999","field","none","DAINTREE STOMATAL SET","spot measurements","-9999","-9999",0.213666641,15.00588243,1.569812668,253.5241695
"3336","C3","angiosperm","tree","evergreen","tropical","humid",1.294,"opt","2/11/11","9:42:26","Jeff Kelly","Elaeocarpus grandis","rainforest","spp3_top_wet","Daintree rainforest canopy crane_QLD_AU",76.83824921,27.11766052,27.77930832,373.1953735,893.2006226,100.1889267,-9999,2.317348505,-9999,-9999,-16.1,145.45,"-9999","-9999",-9999,"top canopy",-9999,-9999,"Licor 6400","WET","ambient","-9999","field","none","DAINTREE STOMATAL SET","spot measurements","-9999","-9999",0.252617571,13.03871357,0.977063982,278.4367973
"3337","C3","angiosperm","tree","evergreen","tropical","humid",1.294,"opt","2/11/11","9:45:28","Jeff Kelly","Elaeocarpus grandis","rainforest","spp3_top_wet","Daintree rainforest canopy crane_QLD_AU",77.18139648,27.34107399,29.1073494,378.6105042,1075.196045,100.1864548,-9999,2.174663066,-9999,-9999,-16.1,145.45,"-9999","-9999",-9999,"top canopy",-9999,-9999,"Licor 6400","WET","ambient","-9999","field","none","DAINTREE STOMATAL SET","spot measurements","-9999","-9999",0.183563741,9.909002864,1.228553736,280.3004552
"3338","C3","angiosperm","tree","evergreen","tropical","humid",1.294,"opt","2/11/11","9:49:07","Jeff Kelly","Elaeocarpus grandis","rainforest","spp3_top_wet","Daintree rainforest canopy crane_QLD_AU",79.94490814,27.87722588,29.29559135,368.296814,1097.259277,100.1888657,-9999,2.748469418,-9999,-9999,-16.1,145.45,"-9999","-9999",-9999,"top canopy",-9999,-9999,"Licor 6400","WET","ambient","-9999","field","none","DAINTREE STOMATAL SET","spot measurements","-9999","-9999",0.272406755,15.17136988,1.078943378,265.4725645
"3339","C3","angiosperm","tree","evergreen","tropical","humid",1.294,"opt","2/11/11","9:52:17","Jeff Kelly","Elaeocarpus grandis","rainforest","spp3_top_wet","Daintree rainforest canopy crane_QLD_AU",80.5255661,28.18119812,29.59930992,370.2943726,1322.081177,100.1888351,-9999,2.79106805,-9999,-9999,-16.1,145.45,"-9999","-9999",-9999,"top canopy",-9999,-9999,"Licor 6400","WET","ambient","-9999","field","none","DAINTREE STOMATAL SET","spot measurements","-9999","-9999",0.277940024,14.07878178,1.075127597,276.0260735
"3340","C3","angiosperm","tree","evergreen","tropical","humid",1.294,"opt","2/11/11","9:56:37","Jeff Kelly","Elaeocarpus grandis","rainforest","spp3_top_wet","Daintree rainforest canopy crane_QLD_AU",81.05617523,28.37913513,30.24508476,367.778595,1148.710327,100.1917877,-9999,2.626100218,-9999,-9999,-16.1,145.45,"-9999","-9999",-9999,"top canopy",-9999,-9999,"Licor 6400","WET","ambient","-9999","field","none","DAINTREE STOMATAL SET","spot measurements","-9999","-9999",0.235180199,15.4512718,1.276198812,248.4388711
"3341","C3","angiosperm","tree","evergreen","tropical","humid",1.294,"opt","2/11/11","13:57:00","Jeff Kelly","Elaeocarpus grandis","rainforest","spp3_top_wet","Daintree rainforest canopy crane_QLD_AU",73.32611084,29.31604195,31.79692459,376.3831482,1721.885864,100.0487518,-9999,2.631454794,-9999,-9999,-16.1,145.45,"-9999","-9999",-9999,"top canopy",-9999,-9999,"Licor 6400","WET","ambient","-9999","field","none","DAINTREE STOMATAL SET","spot measurements","-9999","-9999",0.156427678,14.72213505,1.717098633,209.6093554
"3342","C3","angiosperm","tree","evergreen","tropical","humid",1.294,"opt","2/11/11","13:59:51","Jeff Kelly","Elaeocarpus grandis","rainforest","spp3_top_wet","Daintree rainforest canopy crane_QLD_AU",70.53901672,29.22205544,31.88574219,385.2897034,1227.109131,100.0437469,-9999,1.3563767,-9999,-9999,-16.1,145.45,"-9999","-9999",-9999,"top canopy",-9999,-9999,"Licor 6400","WET","ambient","-9999","field","none","DAINTREE STOMATAL SET","spot measurements","-9999","-9999",0.071734158,9.214889057,1.870712744,166.2725696
"3343","C3","angiosperm","tree","evergreen","tropical","humid",1.294,"opt","2/11/11","14:07:18","Jeff Kelly","Elaeocarpus grandis","rainforest","spp3_top_wet","Daintree rainforest canopy crane_QLD_AU",74.79549408,29.6425972,31.11079216,378.7556458,1325.86145,100.0407257,-9999,2.564731476,-9999,-9999,-16.1,145.45,"-9999","-9999",-9999,"top canopy",-9999,-9999,"Licor 6400","WET","ambient","-9999","field","none","DAINTREE STOMATAL SET","spot measurements","-9999","-9999",0.186703293,14.4871978,1.418167267,239.6182927
"3344","C3","angiosperm","tree","evergreen","tropical","humid",1.294,"opt","2/11/11","14:11:21","Jeff Kelly","Elaeocarpus grandis","rainforest","spp3_top_wet","Daintree rainforest canopy crane_QLD_AU",73.35770416,29.75894356,29.13282394,385.1016235,301.6764526,100.0368652,-9999,2.054763305,-9999,-9999,-16.1,145.45,"-9999","-9999",-9999,"top canopy",-9999,-9999,"Licor 6400","WET","ambient","-9999","field","none","DAINTREE STOMATAL SET","spot measurements","-9999","-9999",0.222002005,9.844764669,0.970433347,303.395174
"3345","C3","angiosperm","tree","evergreen","tropical","humid",1.294,"opt","2/11/11","14:13:14","Jeff Kelly","Elaeocarpus grandis","rainforest","spp3_top_wet","Daintree rainforest canopy crane_QLD_AU",71.0328064,29.70638657,29.39684296,390.7673035,275.4775391,100.0336151,-9999,1.183093518,-9999,-9999,-16.1,145.45,"-9999","-9999",-9999,"top canopy",-9999,-9999,"Licor 6400","WET","ambient","-9999","field","none","DAINTREE STOMATAL SET","spot measurements","-9999","-9999",0.104275248,5.793016657,1.139404806,292.3570938
"3346","C3","angiosperm","tree","evergreen","tropical","humid",1.294,"opt","4/11/11","10:27:39","Jeff Kelly","Elaeocarpus grandis","rainforest","spp3_top_wet","Daintree rainforest canopy crane_QLD_AU",73.59731293,27.36202621,27.37948036,385.6674194,590.9996948,100.2134018,-9999,2.160046203,-9999,-9999,-16.1,145.45,"-9999","-9999",-9999,"top canopy",-9999,-9999,"Licor 6400","WET","ambient","-9999","field","none","DAINTREE STOMATAL SET","spot measurements","-9999","-9999",0.236307739,9.410455664,0.969014434,311.4058777
"3347","C3","angiosperm","tree","evergreen","tropical","humid",1.294,"opt","4/11/11","10:30:20","Jeff Kelly","Elaeocarpus grandis","rainforest","spp3_top_wet","Daintree rainforest canopy crane_QLD_AU",72.61577606,27.53613091,28.34126854,384.11203,920.1793213,100.2159729,-9999,2.018127702,-9999,-9999,-16.1,145.45,"-9999","-9999",-9999,"top canopy",-9999,-9999,"Licor 6400","WET","ambient","-9999","field","none","DAINTREE STOMATAL SET","spot measurements","-9999","-9999",0.175860964,10.71807967,1.188988308,274.4509229
"3348","C3","angiosperm","tree","evergreen","tropical","humid",1.294,"opt","4/11/11","10:33:02","Jeff Kelly","Elaeocarpus grandis","rainforest","spp3_top_wet","Daintree rainforest canopy crane_QLD_AU",77.48357391,27.6806469,28.98378181,381.1131592,1190.751465,100.2154083,-9999,2.472152691,-9999,-9999,-16.1,145.45,"-9999","-9999",-9999,"top canopy",-9999,-9999,"Licor 6400","WET","ambient","-9999","field","none","DAINTREE STOMATAL SET","spot measurements","-9999","-9999",0.230382707,12.26777839,1.131921506,283.1955197
"3349","C3","angiosperm","tree","evergreen","tropical","humid",1.294,"opt","4/11/11","10:35:39","Jeff Kelly","Elaeocarpus grandis","rainforest","spp3_top_wet","Daintree rainforest canopy crane_QLD_AU",77.63180542,27.76341248,29.29847336,380.2503357,1183.977051,100.2129593,-9999,2.425281244,-9999,-9999,-16.1,145.45,"-9999","-9999",-9999,"top canopy",-9999,-9999,"Licor 6400","WET","ambient","-9999","field","none","DAINTREE STOMATAL SET","spot measurements","-9999","-9999",0.214331334,13.04509763,1.186145256,269.5707417
"3350","C3","angiosperm","tree","evergreen","tropical","humid",1.294,"opt","4/11/11","10:38:46","Jeff Kelly","Elaeocarpus grandis","rainforest","spp3_top_wet","Daintree rainforest canopy crane_QLD_AU",76.5263443,28.21805382,29.2693615,380.9698181,1117.413574,100.2111969,-9999,2.441996635,-9999,-9999,-16.1,145.45,"-9999","-9999",-9999,"top canopy",-9999,-9999,"Licor 6400","WET","ambient","-9999","field","none","DAINTREE STOMATAL SET","spot measurements","-9999","-9999",0.22460783,12.49301783,1.143713646,279.1060827
"3351","C3","angiosperm","tree","evergreen","tropical","humid",1.294,"opt","4/11/11","14:27:30","Jeff Kelly","Elaeocarpus grandis","rainforest","spp3_top_wet","Daintree rainforest canopy crane_QLD_AU",60.08039856,29.35707855,29.91240501,385.4066162,1076.314209,100.0863495,-9999,2.67666455,-9999,-9999,-16.1,145.45,"-9999","-9999",-9999,"top canopy",-9999,-9999,"Licor 6400","WET","ambient","-9999","field","none","DAINTREE STOMATAL SET","spot measurements","-9999","-9999",0.154943131,11.40300184,1.772384707,252.272836
"3352","C3","angiosperm","tree","evergreen","tropical","humid",1.294,"opt","4/11/11","14:29:23","Jeff Kelly","Elaeocarpus grandis","rainforest","spp3_top_wet","Daintree rainforest canopy crane_QLD_AU",61.2623291,29.34053421,29.61351585,385.9601746,1027.658813,100.084259,-9999,3.126504165,-9999,-9999,-16.1,145.45,"-9999","-9999",-9999,"top canopy",-9999,-9999,"Licor 6400","WET","ambient","-9999","field","none","DAINTREE STOMATAL SET","spot measurements","-9999","-9999",0.196967831,10.73278286,1.653979561,283.9551609
"3353","C3","angiosperm","tree","evergreen","tropical","humid",1.294,"opt","4/11/11","14:32:00","Jeff Kelly","Elaeocarpus grandis","rainforest","spp3_top_wet","Daintree rainforest canopy crane_QLD_AU",59.00736618,29.46619797,29.14430618,388.7909546,501.6964417,100.0912094,-9999,2.520337344,-9999,-9999,-16.1,145.45,"-9999","-9999",-9999,"top canopy",-9999,-9999,"Licor 6400","WET","ambient","-9999","field","none","DAINTREE STOMATAL SET","spot measurements","-9999","-9999",0.160361586,8.73323381,1.617558775,288.0078617
"3354","C3","angiosperm","tree","evergreen","tropical","humid",1.294,"opt","4/11/11","14:34:10","Jeff Kelly","Elaeocarpus grandis","rainforest","spp3_top_wet","Daintree rainforest canopy crane_QLD_AU",59.73103333,29.46155548,29.21676064,386.4229736,728.336792,100.0896301,-9999,2.805010457,-9999,-9999,-16.1,145.45,"-9999","-9999",-9999,"top canopy",-9999,-9999,"Licor 6400","WET","ambient","-9999","field","none","DAINTREE STOMATAL SET","spot measurements","-9999","-9999",0.181164309,10.64009865,1.605336429,278.0194704
"3355","C3","angiosperm","tree","evergreen","tropical","humid",1.294,"opt","4/11/11","14:36:30","Jeff Kelly","Elaeocarpus grandis","rainforest","spp3_top_wet","Daintree rainforest canopy crane_QLD_AU",58.97002029,29.55807686,30.26346588,386.267334,1128.36499,100.0912704,-9999,2.637945113,-9999,-9999,-16.1,145.45,"-9999","-9999",-9999,"top canopy",-9999,-9999,"Licor 6400","WET","ambient","-9999","field","none","DAINTREE STOMATAL SET","spot measurements","-9999","-9999",0.143618482,10.96767674,1.876035808,248.4269106
"9121","C3","angiosperm","tree","evergreen","tropical","humid",2.2,"opt","19/11/13","8:35:51","Lucy_Rowland_Patrick_Meir","Manilkara","-9999","all","Caxiuana Forest-Almeirim_Brazil",63.114,-9999,29.408,398.574,75,100.5,2.84,0.3082,-9999,-9999,-1.72,-51.46,"-9999","-9999",26,"top sunlit",-9999,-9999,"Li-6400","-9999","ambient","ambient","field","control plot_drough exp","Diurnal_Tower_data19112013.xlsx","only two top canopy trees from controlled plot are used","-9999","-9999",0.02144,1.866,1.406,250.8
"9122","C3","angiosperm","tree","evergreen","tropical","humid",2.2,"opt","19/11/13","10:32:43","Lucy_Rowland_Patrick_Meir","Manilkara","-9999","all","Caxiuana Forest-Almeirim_Brazil",64.168,-9999,32.248,399.53,500,100.5,2.84,0.1266,-9999,-9999,-1.72,-51.46,"-9999","-9999",26,"top sunlit",-9999,-9999,"Li-6400","-9999","ambient","ambient","field","control plot_drough exp","Diurnal_Tower_data19112013.xlsx","only two top canopy trees from controlled plot are used","-9999","-9999",0.00684,0.7736,1.79,209.2
"9123","C3","angiosperm","tree","evergreen","tropical","humid",2.2,"opt","19/11/13","10:34:23","Lucy_Rowland_Patrick_Meir","Manilkara","-9999","all","Caxiuana Forest-Almeirim_Brazil",64.022,-9999,33.412,400.006,1198.6,100.5,2.84,0.1272,-9999,-9999,-1.72,-51.46,"-9999","-9999",26,"top sunlit",-9999,-9999,"Li-6400","-9999","ambient","ambient","field","control plot_drough exp","Diurnal_Tower_data19112013.xlsx","only two top canopy trees from controlled plot are used","-9999","-9999",0.00585,0.542,2.104,240.4
"9124","C3","angiosperm","tree","evergreen","tropical","humid",2.2,"opt","19/11/13","12:33:52","Lucy_Rowland_Patrick_Meir","Manilkara","-9999","all","Caxiuana Forest-Almeirim_Brazil",63.558,-9999,32.056,397.406,109,100.3,2.84,0.269,-9999,-9999,-1.72,-51.46,"-9999","-9999",26,"top sunlit",-9999,-9999,"Li-6400","-9999","ambient","ambient","field","control plot_drough exp","Diurnal_Tower_data19112013.xlsx","only two top canopy trees from controlled plot are used","-9999","-9999",0.01602,2.012,1.63,187.4
"9125","C3","angiosperm","tree","evergreen","tropical","humid",2.2,"opt","19/11/13","14:31:47","Lucy_Rowland_Patrick_Meir","Manilkara","-9999","all","Caxiuana Forest-Almeirim_Brazil",64.012,-9999,33.686,397.168,369.2,100.2,2.84,0.4182,-9999,-9999,-1.72,-51.46,"-9999","-9999",26,"top sunlit",-9999,-9999,"Li-6400","-9999","ambient","ambient","field","control plot_drough exp","Diurnal_Tower_data19112013.xlsx","only two top canopy trees from controlled plot are used","-9999","-9999",0.02138,2.838,1.89,174.4
"9126","C3","angiosperm","tree","evergreen","tropical","humid",2.2,"opt","19/11/13","16:22:27","Lucy_Rowland_Patrick_Meir","Manilkara","-9999","all","Caxiuana Forest-Almeirim_Brazil",63.792,-9999,32.822,398.352,42,100.1,2.84,0.2442,-9999,-9999,-1.72,-51.46,"-9999","-9999",26,"top sunlit",-9999,-9999,"Li-6400","-9999","ambient","ambient","field","control plot_drough exp","Diurnal_Tower_data19112013.xlsx","only two top canopy trees from controlled plot are used","-9999","-9999",0.01376,0.9742,1.71,275
"9127","C3","angiosperm","tree","evergreen","tropical","humid",2.2,"opt","19/11/13","8:41:22","Lucy_Rowland_Patrick_Meir","Manilkara","-9999","all","Caxiuana Forest-Almeirim_Brazil",65.008,-9999,29.824,394.256,250,100.4,2.84,0.836,-9999,-9999,-1.72,-51.46,"-9999","-9999",34,"top sunlit",-9999,-9999,"Li-6400","-9999","ambient","ambient","field","control plot_drough exp","Diurnal_Tower_data19112013.xlsx","only two top canopy trees from controlled plot are used","-9999","-9999",0.05976,5.428,1.38,238.8
"9128","C3","angiosperm","tree","evergreen","tropical","humid",2.2,"opt","19/11/13","10:40:46","Lucy_Rowland_Patrick_Meir","Manilkara","-9999","all","Caxiuana Forest-Almeirim_Brazil",66.912,-9999,32.29,391.5,267,100.4,2.84,1.0038,-9999,-9999,-1.72,-51.46,"-9999","-9999",34,"top sunlit",-9999,-9999,"Li-6400","-9999","ambient","ambient","field","control plot_drough exp","Diurnal_Tower_data19112013.xlsx","only two top canopy trees from controlled plot are used","-9999","-9999",0.06398,6.552,1.55,217
"9129","C3","angiosperm","tree","evergreen","tropical","humid",2.2,"opt","19/11/13","12:40:02","Lucy_Rowland_Patrick_Meir","Manilkara","-9999","all","Caxiuana Forest-Almeirim_Brazil",65.586,-9999,36.024,393.688,2049.8,100.2,2.84,1.434,-9999,-9999,-1.72,-51.46,"-9999","-9999",34,"top sunlit",-9999,-9999,"Li-6400","-9999","ambient","ambient","field","control plot_drough exp","Diurnal_Tower_data19112013.xlsx","only two top canopy trees from controlled plot are used","-9999","-9999",0.05348,5.864,2.604,202.6
"9130","C3","angiosperm","tree","evergreen","tropical","humid",2.2,"opt","19/11/13","14:37:58","Lucy_Rowland_Patrick_Meir","Manilkara","-9999","all","Caxiuana Forest-Almeirim_Brazil",64.322,-9999,34.846,393.498,800,100.1,2.84,1.036,-9999,-9999,-1.72,-51.46,"-9999","-9999",34,"top sunlit",-9999,-9999,"Li-6400","-9999","ambient","ambient","field","control plot_drough exp","Diurnal_Tower_data19112013.xlsx","only two top canopy trees from controlled plot are used","-9999","-9999",0.0486,5.262,2.07,207.2
